# ----------------------------------------
# wiki.ubc.ca
# Top Events
# 20140311-20140410
# ----------------------------------------

Event Label,Total Events,Unique Events,Event Value,Avg. Value
8377,1,1,0,0.00
83852,1,1,0,0.00
8389,1,1,0,0.00
8398,1,1,0,0.00
84101,1,1,0,0.00
84148,1,1,0,0.00
84157,1,1,0,0.00
84253,1,1,0,0.00
8429,1,1,0,0.00
843481,1,1,0,0.00
84490,1,1,0,0.00
84500,1,1,0,0.00
8453,1,1,0,0.00
84552,1,1,0,0.00
847161,1,1,0,0.00
84725,1,1,0,0.00
8476,1,1,0,0.00
84789,1,1,0,0.00
848783,1,1,0,0.00
8488,1,1,0,0.00
84912,1,1,0,0.00
84964,1,1,0,0.00
8500,1,1,0,0.00
85054,1,1,0,0.00
8514,1,1,0,0.00
8521,1,1,0,0.00
85233,1,1,0,0.00
85326,1,1,0,0.00
8538,1,1,0,0.00
854894,1,1,0,0.00
8551,1,1,0,0.00
855555,1,1,0,0.00
85632,1,1,0,0.00
85702,1,1,0,0.00
857520,1,1,0,0.00
8588,1,1,0,0.00
8597,1,1,0,0.00
8608,1,1,0,0.00
86163,1,1,0,0.00
8624,1,1,0,0.00
8634,1,1,0,0.00
8642,1,1,0,0.00
865006,1,1,0,0.00
86512,1,1,0,0.00
8652,1,1,0,0.00
8662,1,1,0,0.00
86799,1,1,0,0.00
86800,1,1,0,0.00
8685,1,1,0,0.00
8689,1,1,0,0.00
8691,1,1,0,0.00
8692839,1,1,0,0.00
8693,1,1,0,0.00
86951,1,1,0,0.00
870158,1,1,0,0.00
87026,1,1,0,0.00
8704,1,1,0,0.00
8705,1,1,0,0.00
8707,1,1,0,0.00
87187,1,1,0,0.00
87238,1,1,0,0.00
87302,1,1,0,0.00
873502,1,1,0,0.00
87364,1,1,0,0.00
87426,1,1,0,0.00
8743,1,1,0,0.00
87446,1,1,0,0.00
8752,1,1,0,0.00
87542,1,1,0,0.00
87558,1,1,0,0.00
8756,1,1,0,0.00
87625,1,1,0,0.00
87630,1,1,0,0.00
87638,1,1,0,0.00
87796,1,1,0,0.00
879631,1,1,0,0.00
88073,1,1,0,0.00
88084,1,1,0,0.00
881198,1,1,0,0.00
88150,1,1,0,0.00
88165,1,1,0,0.00
8820,1,1,0,0.00
882292,1,1,0,0.00
8838,1,1,0,0.00
884986,1,1,0,0.00
885003,1,1,0,0.00
88521,1,1,0,0.00
88549,1,1,0,0.00
88593,1,1,0,0.00
8881,1,1,0,0.00
88836,1,1,0,0.00
8887,1,1,0,0.00
889014,1,1,0,0.00
8908,1,1,0,0.00
89136,1,1,0,0.00
8924,1,1,0,0.00
89249,1,1,0,0.00
89286,1,1,0,0.00
89493,1,1,0,0.00
89573,1,1,0,0.00
89854,1,1,0,0.00
8996,1,1,0,0.00
901130,1,1,0,0.00
90121,1,1,0,0.00
9019,1,1,0,0.00
90234,1,1,0,0.00
90237,1,1,0,0.00
90310,1,1,0,0.00
90376,1,1,0,0.00
904292,1,1,0,0.00
90451,1,1,0,0.00
9046,1,1,0,0.00
90475,1,1,0,0.00
90493,1,1,0,0.00
90690,1,1,0,0.00
9073,1,1,0,0.00
9076,1,1,0,0.00
90861,1,1,0,0.00
91022,1,1,0,0.00
9106,1,1,0,0.00
910918,1,1,0,0.00
9111,1,1,0,0.00
91267,1,1,0,0.00
9138,1,1,0,0.00
91475,1,1,0,0.00
9163,1,1,0,0.00
9167,1,1,0,0.00
91775,1,1,0,0.00
91795,1,1,0,0.00
91851,1,1,0,0.00
91879,1,1,0,0.00
9192,1,1,0,0.00
92031,1,1,0,0.00
9223,1,1,0,0.00
9225,1,1,0,0.00
9229,1,1,0,0.00
92291,1,1,0,0.00
9235,1,1,0,0.00
92353,1,1,0,0.00
92375,1,1,0,0.00
9239,1,1,0,0.00
9247,1,1,0,0.00
9248,1,1,0,0.00
92488,1,1,0,0.00
9249,1,1,0,0.00
92634,1,1,0,0.00
92638,1,1,0,0.00
92693,1,1,0,0.00
9273,1,1,0,0.00
92738,1,1,0,0.00
92804,1,1,0,0.00
9292,1,1,0,0.00
9296,1,1,0,0.00
93114,1,1,0,0.00
9324,1,1,0,0.00
93248,1,1,0,0.00
934700,1,1,0,0.00
93656,1,1,0,0.00
9369,1,1,0,0.00
93746,1,1,0,0.00
93754,1,1,0,0.00
93796,1,1,0,0.00
9390,1,1,0,0.00
9395,1,1,0,0.00
9397,1,1,0,0.00
9423,1,1,0,0.00
9435,1,1,0,0.00
94530,1,1,0,0.00
94538,1,1,0,0.00
9461,1,1,0,0.00
9463,1,1,0,0.00
9472,1,1,0,0.00
94828,1,1,0,0.00
9520,1,1,0,0.00
9521,1,1,0,0.00
9531,1,1,0,0.00
95344,1,1,0,0.00
95376,1,1,0,0.00
95572,1,1,0,0.00
9568,1,1,0,0.00
9576,1,1,0,0.00
95830,1,1,0,0.00
9590,1,1,0,0.00
9607,1,1,0,0.00
9626,1,1,0,0.00
96318,1,1,0,0.00
963253,1,1,0,0.00
9638,1,1,0,0.00
9644,1,1,0,0.00
9660,1,1,0,0.00
9668,1,1,0,0.00
96958,1,1,0,0.00
9698,1,1,0,0.00
969859,1,1,0,0.00
96999,1,1,0,0.00
9709,1,1,0,0.00
97186,1,1,0,0.00
9720,1,1,0,0.00
97315,1,1,0,0.00
9747,1,1,0,0.00
975390,1,1,0,0.00
9757,1,1,0,0.00
97586,1,1,0,0.00
9767,1,1,0,0.00
976757,1,1,0,0.00
97693,1,1,0,0.00
97709,1,1,0,0.00
97734,1,1,0,0.00
9778,1,1,0,0.00
978629,1,1,0,0.00
9792,1,1,0,0.00
97939,1,1,0,0.00
98113,1,1,0,0.00
9813,1,1,0,0.00
9818,1,1,0,0.00
9843,1,1,0,0.00
98500,1,1,0,0.00
9851,1,1,0,0.00
9852,1,1,0,0.00
9865,1,1,0,0.00
9872,1,1,0,0.00
98750,1,1,0,0.00
98804,1,1,0,0.00
98918,1,1,0,0.00
989374,1,1,0,0.00
98977,1,1,0,0.00
990912,1,1,0,0.00
9913,1,1,0,0.00
9924,1,1,0,0.00
9925,1,1,0,0.00
9926,1,1,0,0.00
99320,1,1,0,0.00
99444,1,1,0,0.00
9945,1,1,0,0.00
9950,1,1,0,0.00
99609,1,1,0,0.00
9963,1,1,0,0.00
99688,1,1,0,0.00
997876,1,1,0,0.00
99790,1,1,0,0.00
99816,1,1,0,0.00
99967,1,1,0,0.00
,"3,543","3,535",0,0.00

Day Index,Total Events
3/11/14,0
3/12/14,0
3/13/14,0
3/14/14,0
3/15/14,0
3/16/14,0
3/17/14,0
3/18/14,0
3/19/14,0
3/20/14,0
3/21/14,0
3/22/14,0
3/23/14,0
3/24/14,0
3/25/14,0
3/26/14,0
3/27/14,0
3/28/14,16
3/29/14,23
3/30/14,29
3/31/14,34
4/1/14,110
4/2/14,111
4/3/14,156
4/4/14,36
4/5/14,142
4/6/14,288
4/7/14,385
4/8/14,278
4/9/14,662
4/10/14,"1,273"
,"3,543"

